Manual az,File_name,Dur(Sec),DOB,Sex,Genotype,Experimenter,Quality (1-5),Condition,Chip,Bad_lanes,Note,Center_xy,event_check,harp,LP,Sorted,Perfuse Time,Euth Time,Pictrure,LP EST,Date,Time,Age,Simulation,Hour,File location,Note2,Check FN,Since PT,Since ET,Events,Note3,AI_Count,File_Location,Step_Check,event per min,Max_Count/sec,Max/min/mm2,Stim_Type,Sorted_Cell_Num,Sheet Name
,2025.02.14.12.51.56.Rec.cmcr,997.3,,M,Gnat-12-DKO-nTnG,,,"play_jhu_recovery_test_step(), 1filter, after another 30s bleach, ",4121,"31, 34",,,,,,,11:52:00,11:30:00,,,,12:51:56,0,TRUE,12,,,#VALUE!,,,,,,,FALSE,,,,,,Data_2025
,2025.02.14.13.08.35.Rec.cmcr,989.1,,M,Gnat-12-DKO-nTnG,,,"play_jhu_recovery_test_step(), 1filter",4121,"31, 34",,,,,,,11:52:00,11:30:00,,,,13:8:35,0,TRUE,13,,,#VALUE!,,,,,,,FALSE,,,,,,Data_2025
,2025.02.14.13.42.34.Rec.cmcr,994.6,,M,Gnat-12-DKO-nTnG,,,"play_jhu_10x_step(), 5-0filter, artifact between 8 and 13 min",4141,"31, 34","95-M10, left, dorsal",,,,,,13:35:00,13:10:00,,,,13:42:34,0,TRUE,13,,,#VALUE!,,,,,,,FALSE,,,,,,Data_2025
,2025.02.14.14.00.00.Rec.cmcr,614.5,,M,Gnat-12-DKO-nTnG,,,"play_all_optimization_set6_manual_ipRGC(), 3filter or 2filter",4141,"31, 34",,,,,,,13:35:00,13:10:00,,,,14:0:0,0,TRUE,14,,,#VALUE!,,,,,,,FALSE,,,,,,Data_2025
,2025.02.14.14.15.21.Rec.cmcr,988.5,,M,Gnat-12-DKO-nTnG,,,"play_jhu_recovery_test_step(), 1filter",4141,"31, 34",,,,,,,13:35:00,13:10:00,,,,14:15:21,0,TRUE,14,,,#VALUE!,,,,,,,FALSE,,,,,,Data_2025
,2025.02.14.14.32.00.Rec.cmcr,999.9,,M,Gnat-12-DKO-nTnG,,,"play_jhu_recovery_test_step(), 1filter",4141,"31, 34",,,,,,,13:35:00,13:10:00,,,,14:32:0,0,TRUE,14,,,#VALUE!,,,,,,,FALSE,,,,,,Data_2025
,2025.02.14.14.49.13.Rec.cmcr,1057,,M,Gnat-12-DKO-nTnG,,,"play_jhu_10x_step(), 5-0filter",4141,"31, 34",,,,,,,13:35:00,13:10:00,,,,14:49:13,0,TRUE,14,,,#VALUE!,,,,,,,FALSE,,,,,,Data_2025
,2025.02.14.15.19.08.Rec.cmcr,358.9,,F,Gnat-12-DKO-nTnG,,,"play_jhu_20x_step(), 0filter",4144,"31, 34","94-M10, left, ventral",,,,,,15:12:00,14:45:00,,,,15:19:8,0,TRUE,15,,,#VALUE!,,,,,,,FALSE,,,,,,Data_2025
,2025.02.14.15.46.49.Rec.cmcr,1081.7,,F,Gnat-12-DKO-nTnG,,,"play_jhu_10x_step(), 5-0filter, there was a few step up from set6 at begging of 0filter",4134,"31, 34","94-M10, right, nasal",,,,,,15:37:00,15:25:00,,,,15:46:49,0,TRUE,15,,,#VALUE!,,,,,,,FALSE,,,,,,Data_2025
,2025.02.14.16.05.49.Rec.cmcr,985,,F,Gnat-12-DKO-nTnG,,,"play_jhu_10x_step(), 5-0filter",4134,"31, 34",,,,,,,15:37:00,15:25:00,,,,16:5:49,0,TRUE,16,,,#VALUE!,,,,,,,FALSE,,,,,,Data_2025
,2025.02.14.16.22.31.Rec.cmcr,626.9,,F,Gnat-12-DKO-nTnG,,,"play_all_optimization_set6_manual_ipRGC(), 1filter",4134,"31, 34",,,,,,,15:37:00,15:25:00,,,,16:22:31,0,TRUE,16,,,#VALUE!,,,,,,,FALSE,,,,,,Data_2025
,2025.02.14.16.35.44.Rec.cmcr,182.3,,F,Gnat-12-DKO-nTnG,,,"play_jhu_10x_step(), 0filter",4134,"31, 34",,,,,,,15:37:00,15:25:00,,,,16:35:44,0,TRUE,16,,,#VALUE!,,,,,,,FALSE,,,,,,Data_2025
,2025.02.14.16.38.56.Rec.cmcr,1012,,F,Gnat-12-DKO-nTnG,,,"play_jhu_recovery_test_step(), 0filter",4134,"31, 34",,,,,,,15:37:00,15:25:00,,,,16:38:56,0,TRUE,16,,,#VALUE!,,,,,,,FALSE,,,,,,Data_2025
,2025.02.14.16.55.49.Rec.cmcr,1010.4,,F,Gnat-12-DKO-nTnG,,,"play_jhu_recovery_test_step(), 0filter",4134,"31, 34",,,,,,,15:37:00,15:25:00,,,,16:55:49,0,TRUE,16,,,#VALUE!,,,,,,,FALSE,,,,,,Data_2025
,2025.02.14.17.43.40.Rec.cmcr,663.2,,F,Gnat-12-DKO-nTnG,,,"play_jhu_20x_step(), 0filter",4161,"31, 34","94-M1, left, ventral",,,,,,17:23:00,17:00:00,,,,17:43:40,0,TRUE,17,,,#VALUE!,,,,,,,FALSE,,,,,,Data_2025
,2025.02.14.18.13.44.Rec.cmcr,311.9,,M,Gnat-12-DKO-nTnG,,,"play_jhu_20x_step(), 0filter",4207,"31, 34","95-M1, right, ventral",,,,,,18:07:00,17:40:00,,,,18:13:44,0,TRUE,18,,,#VALUE!,,,,,,,FALSE,,,,,,Data_2025
,2025.02.17.10.31.01.Rec.cmcr,1210,9/16/2024,M,Rtdt,,,"play_jhu_10x_step(), 5-0filter",4134,"12, 31, 34, 59","not sure about the fiter numbers, the filter was changed when at The first 2-3 responses from 1 filter was under 2filter. As a result, the 2 filter stimulus might be repeated",,,,,,10:25:00,9:45:00,,,,10:31:1,-45551,TRUE,10,,,#VALUE!,,,,,,,FALSE,,,,,,Data_2025
,2025.02.17.10.54.47.Rec.cmcr,1015,9/16/2024,M,Rtdt,,,"play_jhu_recovery_test_step(), 5filter",4134,"12, 31, 34, 59",,,,,,,10:25:00,9:45:00,,,,10:54:47,-45551,TRUE,10,,,#VALUE!,,,,,,,FALSE,,,,,,Data_2025
,2025.02.17.11.11.50.Rec.cmcr,1103.7,9/16/2024,M,Rtdt,,,"play_jhu_recovery_test_step(), 5filter",4134,"12, 31, 34, 59",,,,,,,10:25:00,9:45:00,,,,11:11:50,-45551,TRUE,11,,,#VALUE!,,,,,,,FALSE,,,,,,Data_2025
,2025.02.17.11.32.04.Rec.cmcr,726.3,9/16/2024,M,Rtdt,,,"play_jhu_recovery_test_step(), 2filter",4134,"12, 31, 34, 59",,,,,,,10:25:00,9:45:00,,,,11:32:4,-45551,TRUE,11,,,#VALUE!,,,,,,,FALSE,,,,,,Data_2025
,2025.02.17.11.52.46.Rec.cmcr,177.2,9/16/2024,M,Rtdt,,,"play_jhu_10x_step(), 5filter",4154,"31, 59",,,,,,,11:45:00,9:45:00,,,,11:52:46,-45551,TRUE,11,,,#VALUE!,,,,,,,FALSE,,,,,,Data_2025
,2025.02.17.11.56.04.Rec.cmcr,1029.8,9/16/2024,M,Rtdt,,,"play_jhu_10x_step(), 5-0filter",4154,59,,,,,,,11:45:00,9:45:00,,,,11:56:4,-45551,TRUE,11,,,#VALUE!,,,,,,,FALSE,,,,,,Data_2025
,2025.02.17.12.15.19.Rec.cmcr,1016.7,9/16/2024,M,Rtdt,,,"play_jhu_recovery_test_step(), 5filter",4154,"31, 59",,,,,,,11:45:00,9:45:00,,,,12:15:19,-45551,TRUE,12,,,#VALUE!,,,,,,,FALSE,,,,,,Data_2025
,2025.02.17.12.32.18.Rec.cmcr,1013.2,9/16/2024,M,Rtdt,,,"play_jhu_recovery_test_step(), 5filter",4154,59,,,,,,,11:45:00,9:45:00,,,,12:32:18,-45551,TRUE,12,,,#VALUE!,,,,,,,FALSE,,,,,,Data_2025
,2025.02.17.12.49.19.Rec.cmcr,600,9/16/2024,M,Rtdt,,,dark,4154,59,,,,,,,11:45:00,9:45:00,,,,12:49:19,-45551,FALSE,12,,,#VALUE!,,,,,,,FALSE,,,,,,Data_2025
,2025.02.17.13.19.22.Rec.cmcr,1011.1,9/16/2024,M,Rtdt,,,"play_jhu_recovery_test_step(), 5filter",4154,"31, 59",,,,,,,11:45:00,9:45:00,,,,13:19:22,-45551,TRUE,13,,,#VALUE!,,,,,,,FALSE,,,,,,Data_2025
,2025.02.17.13.36.14.Rec.cmcr,1010.8,9/16/2024,M,Rtdt,,,"play_jhu_recovery_test_step(), 5filter",4154,"31, 59",,,,,,,11:45:00,9:45:00,,,,13:36:14,-45551,TRUE,13,,,#VALUE!,,,,,,,FALSE,,,,,,Data_2025
,2025.02.17.14.04.51.Rec.cmcr,1001.2,,M,Gnat-12-DKO-nTnG,,,"play_jhu_10x_step(), 5-0filter",4121,"28, 31, 34","95-M1, left, ventral",,,,,,13:54:00,13:30:00,,,,14:4:51,0,TRUE,14,,,#VALUE!,,,,,,,FALSE,,,,,,Data_2025
,2025.02.17.14.21.47.Rec.cmcr,627.2,,M,Gnat-12-DKO-nTnG,,,"play_all_optimization_set6_manual_ipRGC(), 1filter",4121,"28, 31, 34",,,,,,,13:54:00,13:30:00,,,,14:21:47,0,TRUE,14,,,#VALUE!,,,,,,,FALSE,,,,,,Data_2025
,2025.02.17.14.34.05.Rec.cmcr,1017.2,,M,Gnat-12-DKO-nTnG,,,"play_jhu_recovery_test_step(), 1filter",4121,"28, 31, 34",,,,,,,13:54:00,13:30:00,,,,14:34:5,0,TRUE,14,,,#VALUE!,,,,,,,FALSE,,,,,,Data_2025
,2025.02.17.14.51.02.Rec.cmcr,1011.4,,M,Gnat-12-DKO-nTnG,,,"play_jhu_recovery_test_step(), 1filter",4121,"28, 31, 34",,,,,,,13:54:00,13:30:00,,,,14:51:2,0,TRUE,14,,,#VALUE!,,,,,,,FALSE,,,,,,Data_2025
,2025.02.17.15.18.09.Rec.cmcr,998.4,,F,Gnat-12-DKO-nTnG,,,"play_jhu_10x_step(), 5-0filter",4141,"31, 34","95-M3, left, ventral",,,,,,15:09:00,14:45:00,,,,15:18:9,0,TRUE,15,,,#VALUE!,,,,,,,FALSE,,,,,,Data_2025
,2025.02.17.15.35.04.Rec.cmcr,627,,F,Gnat-12-DKO-nTnG,,,"play_all_optimization_set6_manual_ipRGC(), 1filter",4141,34,,,,,,,15:09:00,14:45:00,,,,15:35:4,0,TRUE,15,,,#VALUE!,,,,,,,FALSE,,,,,,Data_2025
,2025.02.17.15.47.13.Rec.cmcr,1009.5,,F,Gnat-12-DKO-nTnG,,,"play_jhu_recovery_test_step(), 1filter",4141,"31, 34",,,,,,,15:09:00,14:45:00,,,,15:47:13,0,TRUE,15,,,#VALUE!,,,,,,,FALSE,,,,,,Data_2025
,2025.02.17.16.04.04.Rec.cmcr,1013.4,,F,Gnat-12-DKO-nTnG,,,"play_jhu_recovery_test_step(), 1filter",4141,"31, 34",,,,,,,15:09:00,14:45:00,,,,16:4:4,0,TRUE,16,,,#VALUE!,,,,,,,FALSE,,,,,,Data_2025
,2025.02.17.16.31.56.Rec.cmcr,1011.3,,F,Gnat-12-DKO-nTnG,,,"play_jhu_10x_step(), 5-0filter",4161,"31, 34","95-M3, right, nasal",not sure about the location,,,,,16:22:00,14:45:00,,,,16:31:56,0,TRUE,16,,,#VALUE!,,,,,,,FALSE,,,,,,Data_2025
,2025.02.17.16.49.03.Rec.cmcr,627.6,,F,Gnat-12-DKO-nTnG,,,"play_all_optimization_set6_manual_ipRGC(), 1filter",4161,"31, 34",,,,,,,16:22:00,14:45:00,,,,16:49:3,0,TRUE,16,,,#VALUE!,,,,,,,FALSE,,,,,,Data_2025
,2025.02.17.17.01.45.Rec.cmcr,1009.4,,F,Gnat-12-DKO-nTnG,,,"play_jhu_recovery_test_step(), 1filter",4161,"31, 34",,,,,,,16:22:00,14:45:00,,,,17:1:45,0,TRUE,17,,,#VALUE!,,,,,,,FALSE,,,,,,Data_2025
,2025.02.17.17.19.34.Rec.cmcr,1042,,F,Gnat-12-DKO-nTnG,,,"play_jhu_recovery_test_step(), 0filter",4161,"31, 34",,,,,,,16:22:00,14:45:00,,,,17:19:34,0,TRUE,17,,,#VALUE!,,,,,,,FALSE,,,,,,Data_2025
,2025.02.19.10.58.16.Rec.cmcr,1578.9,9/16/2024,M,Rtdt,,,play_natural_scene_movie_v1(),4134,"31, 34, 57",,"R, -5, 5",,,,,10:42:00,10:20:00,,,,#REF!,-45551,TRUE,#REF!,,,#VALUE!,,,,,,,FALSE,,,,,,Data_2025
,2025.02.19.11.25.10.Rec.cmcr,1195.1,9/16/2024,M,Rtdt,,,play_all_optimization_set6_manual_ipRGC(),4134,"31, 34, 57",,"R, -5, 5",,,,,10:42:00,10:20:00,,,,11:25:10,-45551,TRUE,11,,,#VALUE!,,,,,,,FALSE,,,,,,Data_2025
,2025.02.19.12.38.28.Rec.cmcr,1219.5,8/24/2024,M,Rtdt,,,play_all_optimization_set6_manual_ipRGC(),4140,"31, 34, 45",,"L, -5, -5",,,,,12:22:00,12:00:00,,,,12:38:28,-45528,TRUE,12,,,#VALUE!,,,,,,,FALSE,,,,,,Data_2025
,2025.02.19.13.07.34.Rec.cmcr,1573.9,8/24/2024,M,Rtdt,,,play_natural_scene_movie_v1(),4154,"31, 34",,"L, -5, 5",,,,,12:59:00,12:00:00,,,,13:7:34,-45528,TRUE,13,,,#VALUE!,,,,,,,FALSE,,,,,,Data_2025
,2025.02.19.13.34.13.Rec.cmcr,1195.6,8/24/2024,M,Rtdt,,,play_all_optimization_set6_manual_ipRGC(),4154,"31, 34",,"L, -5, 5",,,,,12:59:00,12:00:00,,,,13:34:13,-45528,TRUE,13,,,#VALUE!,,,,,,,FALSE,,,,,,Data_2025
,2025.02.19.14.08.56.Rec.cmcr,1573.9,8/24/2024,M,Rtdt,,,play_natural_scene_movie_v1(),4121,"31, 34",,"L, 5, 5",,,,,13:55:00,12:00:00,,,,14:8:56,-45528,TRUE,14,,,#VALUE!,,,,,,,FALSE,,,,,,Data_2025
,2025.02.19.14.35.18.Rec.cmcr,1203.1,8/24/2024,M,Rtdt,,,play_all_optimization_set6_manual_ipRGC(),4121,"31, 34",,"L, 5, 5",,,,,13:55:00,12:00:00,,,,14:35:18,-45528,TRUE,14,,,#VALUE!,,,,,,,FALSE,,,,,,Data_2025
,2025.02.19.15.04.57.Rec.cmcr,1572.6,8/24/2024,M,Rtdt,,,play_natural_scene_movie_v1(),4207,"31, 34",,"L, -5, 5",,,,,14:56:00,12:00:00,,,,15:4:57,-45528,TRUE,15,,,#VALUE!,,,,,,,FALSE,,,,,,Data_2025
,2025.02.19.15.31.36.Rec.cmcr,966.4,8/24/2024,M,Rtdt,,,"play_all_optimization_set6_manual_ipRGC(), software error at ipRGC",4207,"31, 34",,"L, -5, 5",,,,,14:56:00,12:00:00,,,,10:58:16,-45528,TRUE,10,,,#VALUE!,,,,,,,FALSE,,,,,,Data_2025
,2025.02.19.15.48.07.Rec.cmcr,326.9,8/24/2024,M,Rtdt,,,ipRGC,4207,"31, 34",,"L, -5, 5",,,,,14:56:00,12:00:00,,,,15:31:36,-45528,TRUE,15,,,#VALUE!,,,,,,,FALSE,,,,,,Data_2025
,2025.02.20.10.13.41.Rec.cmcr,1199.6,8/24/2024,M,Rtdt,,,play_all_optimization_set6_manual_ipRGC(),4141,"31, 34",,"R, -5, -5",,,,,9:58:00,9:35:00,,,,15:48:7,-45528,TRUE,15,,,#VALUE!,,,,,,,FALSE,,,,,,Data_2025
,2025.02.20.10.49.25.Rec.cmcr,1192.6,8/24/2024,M,Rtdt,,,play_all_optimization_set6_manual_ipRGC(),4161,"31, 34",,"R, 5, -5",,,,,10:35:00,9:35:00,,,,10:49:25,-45528,TRUE,10,,,#VALUE!,,,,,,,FALSE,,,,,,Data_2025
,2025.02.20.11.50.55.Rec.cmcr,1190.6,7/14/2024,M,Rtdt,,,play_all_optimization_set6_manual_ipRGC(),4150,"31, 34, 43",,"R, -5, -5",,,,,11:56:00,11:40:00,,,,11:50:55,-45487,TRUE,11,,,#VALUE!,,,,,,,FALSE,,,,,,Data_2025
,2025.02.20.12.28.01.Rec.cmcr,1192.4,7/14/2024,M,Rtdt,,,play_all_optimization_set6_manual_ipRGC(),4207,34,,"L, -5, -5",,,,,12:11:00,11:40:00,,,,12:28:1,-45487,TRUE,12,,,#VALUE!,,,,,,,FALSE,,,,,,Data_2025
,2025.02.20.13.00.25.Rec.cmcr,1194.7,8/24/2024,M,Rtdt,,,play_all_optimization_set6_manual_ipRGC(),4134,"31, 34",,"L, -5, -5",,,,,12:48:00,12:25:00,,,,13:0:25,-45528,TRUE,13,,,#VALUE!,,,,,,,FALSE,,,,,,Data_2025
,2025.02.20.13.25.47.Rec.cmcr,1571.3,8/24/2024,M,Rtdt,,,play_natural_scene_movie_v1(),4144,"31, 34",,"L, 5, 5",,,,,13:21:00,12:25:00,,,,13:25:47,-45528,TRUE,13,,,#VALUE!,,,,,,,FALSE,,,,,,Data_2025
,2025.02.20.13.51.59.Rec.cmcr,1194.9,7/14/2024,M,Rtdt,,,play_all_optimization_set6_manual_ipRGC(),4144,"31, 34",,"L, 5, 5",,,,,13:21:00,12:25:00,,,,13:51:59,-45487,TRUE,13,,,#VALUE!,,,,,,,FALSE,,,,,,Data_2025
,2025.02.20.14.23.01.Rec.cmcr,1196.6,8/24/2024,M,Rtdt,,,play_all_optimization_set6_manual_ipRGC(),4122,"31, 34, 39, 47",,"L, 5, -5",,,,,14:12:00,12:25:00,,,,14:23:1,-45528,TRUE,14,,,#VALUE!,,,,,,,FALSE,,,,,,Data_2025
,2025.02.20.14.54.28.Rec.cmcr,1193.5,8/24/2024,M,Rtdt,,,play_all_optimization_set6_manual_ipRGC(),4140,"31, 34",,"L, -5, 5",,,,,14:44:00,12:25:00,,,,14:54:28,-45528,TRUE,14,,,#VALUE!,,,,,,,FALSE,,,,,,Data_2025
,2025.02.25.09.38.13.Rec.cmcr,1157,8/24/2024,M,Rtdt,,,play_all_optimization_set6_manual_ipRGC(),4154,"31, 34",,"R, -5, -5",,,,,9:04:00,8:45:00,,,,9:38:13,-45528,TRUE,9,,,#VALUE!,,,,,,,FALSE,,,,,,Data_2025
,2025.02.25.10.06.21.Rec.cmcr,1175.9,8/24/2024,M,Rtdt,,,play_all_optimization_set6_manual_ipRGC(),4207,"31, 34",,"R, -5, 5",,,,,9:58:00,8:45:00,,,,10:6:21,-45528,TRUE,10,,,#VALUE!,,,,,,,FALSE,,,,,,Data_2025
,2025.02.25.10.36.28.Rec.cmcr,1187.9,8/24/2024,M,Rtdt,,,play_all_optimization_set6_manual_ipRGC(),,"34, 45",,"R, 5, 5",,,,,10:26:00,8:45:00,,,,10:36:28,-45528,TRUE,10,,,#VALUE!,,,,,,,FALSE,,,,,,Data_2025
,2025.02.25.11.08.23.Rec.cmcr,1171.5,11/27/2024,F,BLK,,,play_all_optimization_set6_manual_ipRGC(),4140,"31, 34",,"L, -5, -5",,,,,10:57:00,10:30:00,,,,11:8:23,-45623,TRUE,11,,,#VALUE!,,,,,,,FALSE,,,,,,Data_2025
,2025.02.25.11.39.45.Rec.cmcr,1174.5,11/27/2024,F,BLK,,,play_all_optimization_set6_manual_ipRGC(),4121,"31, 34",,"L, -5, 5",,,,,11:29:00,10:30:00,,,,11:39:45,-45623,TRUE,11,,,#VALUE!,,,,,,,FALSE,,,,,,Data_2025
,2025.02.25.12.13.48.Rec.cmcr,1175.1,11/27/2024,F,BLK,,,play_all_optimization_set6_manual_ipRGC(),4141,"34, 50",,"L, 5, -5",,,,,12:00:00,10:30:00,,,,12:13:48,-45623,TRUE,12,,,#VALUE!,,,,,,,FALSE,,,,,,Data_2025
,2025.02.25.13.01.32.Rec.cmcr,1199.2,11/27/2024,F,BLK,,,play_all_optimization_set6_manual_ipRGC(),4144,"31, 34",,"R, -5, -5",,,,,12:51:00,12:30:00,,,,13:1:32,-45623,TRUE,13,,,#VALUE!,,,,,,,FALSE,,,,,,Data_2025
,2025.02.25.13.33.21.Rec.cmcr,1175.1,11/27/2024,F,BLK,,,play_all_optimization_set6_manual_ipRGC(),4122,"31, 34, 39, 47",,"R, -5, 5",,,,,13:22:00,12:30:00,,,,13:33:21,-45623,TRUE,13,,,#VALUE!,,,,,,,FALSE,,,,,,Data_2025
,2025.02.25.14.05.13.Rec.cmcr,1193,11/27/2024,F,BLK,,,play_all_optimization_set6_manual_ipRGC(),4134,"31, 34",,"R, 5, -5",,,,,13:54:00,12:30:00,,,,14:5:13,-45623,TRUE,14,,,#VALUE!,,,,,,,FALSE,,,,,,Data_2025
,2025.02.25.14.31.50.Rec.cmcr,1573.5,11/27/2024,F,BLK,,,play_natural_scene_movie_v1(),240017,"31, 34",,"R, 5, 5",,,,,14:26:00,12:30:00,,,,14:31:50,-45623,TRUE,14,,,#VALUE!,,,,,,,FALSE,,,,,,Data_2025
,2025.02.27.09.34.07.Rec.cmcr,129,9/24/2024,M,Rd,,,"blue light, 5 filter",4207,"31, 34, 45",opn:cnga:arrb 1:1:4.5 @1/27/2025,,,,,,9:13:00,8:55:00,,,,9:34:7,-45559,TRUE,9,,,#VALUE!,,,,,,,TRUE,,,,,,Data_2025
,2025.02.27.09.36.31.Rec.cmcr,130.4,9/24/2024,M,Rd,,,"blue light, 4 filter",4207,"31, 34, 45",green light,,,,,,9:13:00,8:55:00,,,,9:36:31,-45559,TRUE,9,,,#VALUE!,,,,,,,TRUE,,,,,,Data_2025
,2025.02.27.09.39.05.Rec.cmcr,202.3,9/24/2024,M,Rd,,,"blue light, 3 filter",4207,"31, 34, 45",,,,,,,9:13:00,8:55:00,,,,9:39:5,-45559,TRUE,9,,,#VALUE!,,,,,,,TRUE,,,,,,Data_2025
,2025.02.27.09.43.42.Rec.cmcr,1113.3,9/24/2024,M,Rd,,,play_duration_interval_set_8_1(),4207,"31, 34, 45",,,,,,,9:13:00,8:55:00,,,,9:43:42,-45559,TRUE,9,,,#VALUE!,,,,,,,FALSE,,,,,,Data_2025
,2025.02.27.10.14.18.Rec.cmcr,133.7,9/24/2024,M,Rd,,,"blue light, 5 filter",4140,34,,,,,,,10:07:00,8:55:00,,,,#REF!,-45559,TRUE,#REF!,,,#VALUE!,,,,,,,TRUE,,,,,,Data_2025
,2025.02.27.10.16.46.Rec.cmcr,137.9,9/24/2024,M,Rd,,,"blue light, 4 filter",4140,34,,,,,,,10:07:00,8:55:00,,,,10:14:18,-45559,TRUE,10,,,#VALUE!,,,,,,,TRUE,,,,,,Data_2025
,2025.02.27.10.19.16.Rec.cmcr,198.9,9/24/2024,M,Rd,,,"blue light, 3 filter",4140,34,,,,,,,10:07:00,8:55:00,,,,10:16:46,-45559,TRUE,10,,,#VALUE!,,,,,,,TRUE,,,,,,Data_2025
,2025.02.27.10.25.13.Rec.cmcr,1107.8,9/24/2024,M,Rd,,,play_duration_interval_set_8_1(),4140,34,,,,,,,10:07:00,8:55:00,,,,10:19:16,-45559,TRUE,10,,,#VALUE!,,,,,,,FALSE,,,,,,Data_2025
,2025.02.27.10.44.04.Rec.cmcr,1853.5,9/24/2024,M,Rd,,,play_sparse_noise_15x15_5hz_r42_s002_30min(),4140,34,,,,,,,10:07:00,8:55:00,,,,10:25:13,-45559,TRUE,10,,,#VALUE!,,,,,,,FALSE,,,,,,Data_2025
,2025.02.27.11.22.17.Rec.cmcr,139.2,9/24/2024,M,Rd,,,"blue light, 5 filter",4121,"34, 45",,,,,,,11:16:00,8:55:00,,,,10:44:4,-45559,TRUE,10,,,#VALUE!,,,,,,,TRUE,,,,,,Data_2025
,2025.02.27.11.24.51.Rec.cmcr,161.8,9/24/2024,M,Rd,,,"blue light, 4 filter",4121,"34, 45",,,,,,,11:16:00,8:55:00,,,,11:22:17,-45559,TRUE,11,,,#VALUE!,,,,,,,TRUE,,,,,,Data_2025
,2025.02.27.11.27.58.Rec.cmcr,191.8,9/24/2024,M,Rd,,,"blue light, 3 filter",4121,"34, 45",,,,,,,11:16:00,8:55:00,,,,11:24:51,-45559,TRUE,11,,,#VALUE!,,,,,,,TRUE,,,,,,Data_2025
,2025.02.27.11.31.25.Rec.cmcr,1102.9,9/24/2024,M,Rd,,,play_duration_interval_set_8_1(),4121,"34, 45",,,,,,,11:16:00,8:55:00,,,,11:27:58,-45559,TRUE,11,,,#VALUE!,,,,,,,FALSE,,,,,,Data_2025
,2025.02.27.11.50.07.Rec.cmcr,1850.3,9/24/2024,M,Rd,,,play_sparse_noise_15x15_5hz_r42_s002_30min(),4121,"34, 45",,,,,,,11:16:00,8:55:00,,,,11:31:25,-45559,TRUE,11,,,#VALUE!,,,,,,,FALSE,,,,,,Data_2025
,2025.02.27.12.21.01.Rec.cmcr,1852,9/24/2024,M,Rd,,,play_sparse_noise_15x15_1hz_r42_s01_30min(),4121,"34, 45",,,,,,,11:16:00,8:55:00,,,,11:50:7,-45559,TRUE,11,,,#VALUE!,,,,,,,FALSE,,,,,,Data_2025
,2025.02.27.13.01.18.Rec.cmcr,130.2,9/24/2024,M,Rd,,,"blue light, 5 filter",4161,"31, 34, 45",,,,,,,12:53:00,8:55:00,,,,12:21:1,-45559,TRUE,12,,,#VALUE!,,,,,,,TRUE,,,,,,Data_2025
,2025.02.27.13.04.46.Rec.cmcr,137,9/24/2024,M,Rd,,,"blue light, 4 filter",4161,"31, 34, 45",,,,,,,12:53:00,8:55:00,,,,13:4:46,-45559,TRUE,13,,,#VALUE!,,,,,,,TRUE,,,,,,Data_2025
,2025.02.27.13.07.22.Rec.cmcr,193,9/24/2024,M,Rd,,,"blue light, 3 filter",4161,"31, 34, 45",,,,,,,12:53:00,8:55:00,,,,13:7:22,-45559,TRUE,13,,,#VALUE!,,,,,,,TRUE,,,,,,Data_2025
,2025.02.27.13.12.52.Rec.cmcr,1103.5,9/24/2024,M,Rd,,,play_duration_interval_set_8_1(),4161,"31, 34, 45",,,,,,,12:53:00,8:55:00,,,,13:12:52,-45559,TRUE,13,,,#VALUE!,,,,,,,FALSE,,,,,,Data_2025
,2025.02.27.13.31.33.Rec.cmcr,1865.6,9/24/2024,M,Rd,,,play_sparse_noise_15x15_5hz_r42_s002_30min(),4161,"31, 34, 45",,,,,,,12:53:00,8:55:00,,,,13:31:33,-45559,TRUE,13,,,#VALUE!,,,,,,,FALSE,,,,,,Data_2025
,2025.02.27.14.02.56.Rec.cmcr,1850.2,9/24/2024,M,Rd,,,play_sparse_noise_15x15_1hz_r42_s01_30min(),4161,"31, 34, 45",,,,,,,12:53:00,8:55:00,,,,14:2:56,-45559,TRUE,14,,,#VALUE!,,,,,,,FALSE,,,,,,Data_2025
,2025.02.27.14.34.21.Rec.cmcr,630.3,9/24/2024,M,Rd,,,play_all_optimization_set6_without_step,4161,"31, 34, 45",,,,,,,12:53:00,8:55:00,,,,14:34:21,-45559,TRUE,14,,,#VALUE!,,,,,,,FALSE,,,,,,Data_2025
,2025.02.28.09.41.01.Rec.cmcr,1573.7,9/16/2024,F,Rtdt,,,play_natural_scene_movie_v1(),4134,34,,"L, 5, 5",,,,,9:28:00,9:00:00,,,,9:41:1,-45551,TRUE,9,,,#VALUE!,,,,,,,FALSE,,,,,,Data_2025
,2025.02.28.10.07.27.Rec.cmcr,1184.7,9/16/2024,F,Rtdt,,,play_all_optimization_set6_manual_ipRGC(),4134,34,,"L, 5, 5",,,,,9:28:00,9:00:00,,,,10:7:27,-45551,TRUE,10,,,#VALUE!,,,,,,,FALSE,,,,,,Data_2025
,2025.02.28.10.41.55.Rec.cmcr,1206,9/16/2024,F,Rtdt,,,play_all_optimization_set6_manual_ipRGC(),4144,"31, 24, 47",,"L, -5, -5",,,,,10:28:00,9:00:00,,,,10:41:55,-45551,TRUE,10,,,#VALUE!,,,,,,,FALSE,,,,,,Data_2025
